video_id,comment
fFCGtAmse5c,"Man, you're right on time with this one! I'm currently sitting behind my computer deciding on Samsung Galaxy A15 5G vs Motorola Moto G Play (2024) vs OnePlus Nord N30 5G. Which one would you recommend? I need something cheap and basic, mainly for calls and looking up stuff online occasionally."
fFCGtAmse5c,watching this in my samsung a15 !!
fFCGtAmse5c,This is my phone now and im so inlove with it. ❤
fFCGtAmse5c,"I just got mine yesterday, and so far I love the panel, 5g and 50mp camera. I'm more than willing to deal with the single speaker and poor video quality"
fFCGtAmse5c,I love the fact that you are always so honest when reviewing phones.
fFCGtAmse5c,6:24 How are you supposed to listen to calls without a speaker near selfie camera?
fFCGtAmse5c,YES i waited so much for u to do this video W VIDEO MAN
fFCGtAmse5c,One speaker two speakers it doesn’t matter because anyone who listens to music through the speakers on their phone should have their ears cut off
fFCGtAmse5c,The samsung galaxy a15 5g awesome phone the color is similar to the samsung galaxy s10 plus prism white and the samsung galaxy note 10 and 10+ and not bad at all
fFCGtAmse5c,Play tech daily my name each. Me purchased the A15-5G. From Metro by T-Mobile. Tanks dis video iss very very helpful. I love ya Content plz keep pit up.
fFCGtAmse5c,A 15 5 is a masterpiece from samsung ❤❤❤
fFCGtAmse5c,❤ Love it. Huge improvements in memory capacity & screen over A14.
fFCGtAmse5c,I see that international version of Samsung A25 is sold cheaper and just 50 more than A15. Despite that Exynos has bad rep it is still faster than Dimensity 6100+.
fFCGtAmse5c,"My personal phone is a samsung S24 , iv had it a while and was ready to upgrade when my work gave me a new A15, i think its a great lil phone, im actually considering getting A15 as my personal fone lol"
fFCGtAmse5c,"I go one android than an iPhone then android then iPhone.

These android phones are getting better and better for a low price.

Moto G73 ATM. I'm happy"
fFCGtAmse5c,"Seems like a nice change from my A10E, that clearly needs an upgrade watching the screen go bezerk."
fFCGtAmse5c,I absolutely love my Samsung A15 4G 128GB . I am going to purchase the Samsung A15 5G 256GB version and the Samsung A25 5G 256GB version.
fFCGtAmse5c,"This is (compared to A14) big upgrade to A10 series. I wanted to buy A14 5G but no ultra-wide camera, slow as f charging and goofy bezels was big no. Now this is all fixed with A15 5G :D"
fFCGtAmse5c,If you only used your phone to watch YouTube and check emails would you buy the A15 or the A05s? Im being forced to uprage from my nokia G20 due to 3g no longer being supported.
fFCGtAmse5c,Finally a praise worthy review 🎉🎉
fFCGtAmse5c,"I have one. It's my first ever Samsung. It's okay. It lags but it's good for 270 CAD. The camera is descent. Annyoing things: common lag, huge bezels, U shaped notch, etc. I am switching to a Galaxy A55 soon. Overall okay. Not a very fluid phone, but the rest is okay."
fFCGtAmse5c,Ironically I just got the Samsung galaxy a14 5g. And I love it. 😂😂😂😂😅😂😅😂😅😂
fFCGtAmse5c,I have a a51 and I think I might get this new a15 just because of the price the new a 55 5G in Canada 🇨🇦 now is like 600 dollars its getting up there so I think I'll go with the a15 great video and thank you
fFCGtAmse5c,I BOUGHT IT THREE YEARS AGO AND IT IS VERY GOOD 👍
fFCGtAmse5c,I don’t understand how the a11 and a12 had hole punch selfie camera and had thinner bezels.
fFCGtAmse5c,In my region I have the 4g variant. Whats your opinion about that?
fFCGtAmse5c,Super Super Sir👌👌👍👍👏👏👏👏👏
fFCGtAmse5c,"Those waching on 2025
⬇️"
fFCGtAmse5c,"i hope for their future a16, they do the punch hole in the side like what they did to a11"
fFCGtAmse5c,Great amazing ❤❤
fFCGtAmse5c,Oof nice phone. i’m going to get one on 2024 christmas man 🎄
fFCGtAmse5c,I have it for some time now and while the screen is excellent the overall design is horrible. They put the power button on the side barely extruding so it's extremely hard to click it. Most of the time I need to look where is the button before clicking it. It's a shame because such a small thing is so frustrating. Can't wait to get rid of it unfortunately.
fFCGtAmse5c,Just got my own today
fFCGtAmse5c,there is a secondary speaker you couldn't do phone calls without it. But its not configured as stereo speakers.
fFCGtAmse5c,I ordered mine free through my carrier. As long as I had service and a certain plan. Was looking into a new budget friendly phone.
fFCGtAmse5c,"Waiting for a A25 review
Idk when, But im gonna wait."
fFCGtAmse5c,I wish they bring back A11 front camera design for their upcoming entry level phone
fFCGtAmse5c,Why my samsung a15 lte doesn't have  a video stabilization like yours? Where I can find? Is there any set about it?
fFCGtAmse5c,I love your videos today I'm gonna get two one for my wife and one for her daughter❤❤❤❤❤
fFCGtAmse5c,I’m watching this while having a Gabb phone 4 pro 😭😂
fFCGtAmse5c,Why didn't it come with screen recording
fFCGtAmse5c,"Again, the fact that Samsung has an SD card here but not on their $1,000 phone is a travesty."
fFCGtAmse5c,I have a older A51 do you think this would be a good enough phone for me to buy or should I spend alot more money and buy a new A55 because they are very pricey in Canada 🇨🇦
fFCGtAmse5c,"Cracked my A13 screen. So im buying this one, hopefully i will be impressed"
fFCGtAmse5c,I'm always on the go is this phone good to watch movies? Does it have Dolby Atmos? How is the screen resolution  and does it take good pictures and videos??
fFCGtAmse5c,"got mine on amazn  comming wed. ,,, exited"
fFCGtAmse5c,"Somehow this phone's display is better than the one on my a54. My a54 has terrible viewing angles, tilting the screen ever so slightly gives the screen a green cast, and whites look weird, kind of greenish, if you squint, it's because there are tiny green and purple pixels scattered on the display. None of that was present in the a15's display, whites look actually white and more comforting to the eye, viewing angles are not as bad, i didn't see the weird scattered green and purple pixels, and yeah in general the difference was night-and-day"
fFCGtAmse5c,Is this phone for recording videos?
fFCGtAmse5c,Im getting this phone next week
fFCGtAmse5c,"Is a Samsung Galaxy A24 4G still a better buy than this ??? 
Btw..my Samsung A71 speaker sounds the same as this new A15 …😂."
fFCGtAmse5c,Thanks. I only came here for the apps pre installed ❤
fFCGtAmse5c,"I have a A15 (mine’s the A154G with the Helio G99 though). 

The new A16 5G isn’t out in the U.S. yet though it is in the UK, India, Australia, Asia,etc-has 6 years software updates promise and the successor to the A15 5G."
fFCGtAmse5c,"When turn on the phone, why only showed samsung galaxy?? Why not samsung galaxy A15 5G?? 😮😮"
fFCGtAmse5c,"Could you do a video on how to ONLY use memory card NOT have photos go into my phone, PLEASE! 😊"
fFCGtAmse5c,is it water proof?
fFCGtAmse5c,"A25 is leagues better. It really is the best option this year so far. Please, if you're going to buy a budget samsung phone, please save your money up for atleast an A25 5G. If your looking for hardware which is near flagship material but with a headphone jack, I'd say the Xiaomi Redmi Note 13 pro is a much better and cheaper option."
fFCGtAmse5c,"Me with my Galaxy S24 Ultra: 😂😂😂😂

Joke aside, for someone, who just needs a simple phone or doesn't have much money this is a great joice but for me, who needs fast and big phones with a very good camera the A15 isn't it, because i had A series Phones before but they always get slow and laggy after 2 Months and the cameras, durability, cheap plastics and Performance aren't the best. Because i do almost everything on my phone, watching videos, making videos mostly in 4K, playing games, writing documents, multitasking and much more"
fFCGtAmse5c,Bro battery died 5hrs charge 😢 5:05
fFCGtAmse5c,oled always right😮
fFCGtAmse5c,"NIce, im planning to buy the 6GB RAM + 128GB storage (Samsung galaxy A15 5G Double slim) version :)"
fFCGtAmse5c,"I wonder, will Americans consider this phone above the Iphone SE? Samsung's budget phones are getting better and better."
fFCGtAmse5c,Im getting this soon
fFCGtAmse5c,Awesome Phone I am Getting This One Next Month
fFCGtAmse5c,"I want to buy this phone for my mom, she doesn't want a flagship phone, just a phone that will replace her old clunky galaxy A20. 😅"
fFCGtAmse5c,I had came from the a21 to the a15 and I love the a15
fFCGtAmse5c,"I just bought 2 of these, 1 for me and 1 for my wife at walmart for 139.99 each!!!"
fFCGtAmse5c,I actually got this and my friends thought it is an samsung s24
fFCGtAmse5c,"Does it only take one sim?...
If yes do they have the one that takes 2 sims"
fFCGtAmse5c,I would've gotten this color for my mom. But we would've had to wait till Friday to get it into best buy. (For the phone a couple days ago) We got her the dark blue. Both are still beautiful. I'll think more about color when they get better rugged clear cases as my mom needs it to protect hers more since she doesn't use screen protectors
fFCGtAmse5c,Its the minimal design that is also great
fFCGtAmse5c,"I was going to upgrade to this. I have an A13, but most people have told me it is a minor upgrade. Not really major"
fFCGtAmse5c,The first thing is 6.5 or even less is the best size for any cell phone
fFCGtAmse5c,I like this phone its great 😊
fFCGtAmse5c,I want to upgrade from samsung a 12 should i choose this or anathor company phone someone please reply ????
fFCGtAmse5c,If I had known of this phone sooner I would have never traded my s22 to get the Z Flip 5 I would have gone with this phone
iP0QW7WEyr0,"Just got my a15 5g yesterday, thank you for this video, really helpful for a new samsung user like me 🙌"
iP0QW7WEyr0,Watching from galaxy a15 5g
iP0QW7WEyr0,"I think we got a worthy competitor with the Samsung Galaxy A35 ... the OnePlus Nord 4 (metal body) powered by the Snapdragon 7+ Gen 3 SoC, sport a 6.74"" 1.5K 120Hz OLED screen, a 5,500 mAh battery with 100W charging support. It will have three cameras - 50MP primary, 8MP ultrawide, and 16MP selfie. An in-display fingerprint scanner, stereo speakers and we both know more will be revealed next week [no doubt an Android OS 14 which will be very Color OS ]."
iP0QW7WEyr0,I absolutely love that 'swipe to take a screenshot' option! Thank you!!
iP0QW7WEyr0,"Thank you so much for this, I have just bought one of these phones and used your videos to set up and put in place a lot of these great suggestions. This is my first smart phone and I am a pensioner in the UK. This has been so clear and understandable, I am happily using it. Could not have done it without your videos, a thousand thank yous."
iP0QW7WEyr0,Thanks this was very helpful because I just picked up a Galaxy A15
iP0QW7WEyr0,"battery protection & ""lift to wake"" are very cool ☆ thanks 👍
nb:
can add screenshot button in notification panel
~ swipe down for panel & select edit
& select screenshot button as one of top six."
iP0QW7WEyr0,"to screenshot with ""palm"" more like your whole hand really is take your whole hand on the left of the screen with your hands far right side on the left side not top or bottom just the left side, and swipe firmly from left to right holding hand almost off the left edge to start, pretty easy after a couple tries.."
iP0QW7WEyr0,Switch of animation makes the phone faster as well.
iP0QW7WEyr0,Bro this phone is awesome !! I recently got one
iP0QW7WEyr0,One thing I noticed is; the widgets on the bottom corners of your lock screen can be changed or removed. Hold down on the lock screen and you will have the option to customize them. I removed the left one and set the right one to turn on and off my flashlight without unlocking the phone.
iP0QW7WEyr0,"Already having A15 5G. Great phone, very satisfied"
iP0QW7WEyr0,Bought the A15 today so satisfied with it today 🎭
iP0QW7WEyr0,I just got my A15 tonight definitely using these tricks and tips🎉
iP0QW7WEyr0,"This video was so useful, very well explained. I just upgraded to a samsung a15. I never knew about most of these features."
iP0QW7WEyr0,"I just got one of these thank you for the great video. I hate having to learn new things in my old age but my other phone was six years old and wasn't working right and of course the company had no clue why. Well I finally did, it was just to old and there wasn't any more updates for that Android phone. Hahaha!"
iP0QW7WEyr0,"Thank you for this!  I just got my A15 Saturday and was having a time with the features!  I am coming from the Samsung S20 and it is a bit different!  Question, on the S20 I was able to assign a tone to each of my family members so that I would know which one was texting or calling!  I can't seem to figure it on the A15?"
iP0QW7WEyr0,"Thanks, this was super helpful"
iP0QW7WEyr0,A15 4g here. 0:10
iP0QW7WEyr0,Thanks for showing the tip about protecting your battery! I sometimes fall asleep with my phone charging. I can be assured now that my phone will only go up to 80% Much appreciated!
iP0QW7WEyr0,RAM+ in my experience makes my A53 5G laggy so I turned it off. My biggest gripe with Samsung is Samsung keeps installing apps on my phone I can't uninstall.
iP0QW7WEyr0,THANK YOU !! Im old and I just got this phone! and I'm locking it..HEAVY AF as well. lol
iP0QW7WEyr0,Good video bro but has anyone had screen delay freeze or so ...or its just bc screen protection glass?it happend to me every time i use to play a game?
iP0QW7WEyr0,Two points are important number 1 either it should charge full in 10 to 20 min If not 2 It should last 24 hours min Onscreen Time
iP0QW7WEyr0,"you forgot the edge panel, I found it pretty cool too 😊"
iP0QW7WEyr0,"New to your channel & thank the GOD'S you are here!!! They say you can't teach an old dog new tricks!! Thank you kindly 🙏 DEFINITELY Subbed 😊 (I'm struggling with the ""Screenshot"" if you could help I'd be eternally grateful!) All I've managed to accomplish is a fuzzy screen lol"
iP0QW7WEyr0,Thanks for the swipe gesture instead of button type and the colour font 🎉
iP0QW7WEyr0,Thanks for sharing. A got lot of knowledge because of your  blog thanks
iP0QW7WEyr0,Good video keep going 👍
iP0QW7WEyr0,Great phone overall😊
iP0QW7WEyr0,Best phone I've ever had. Glad I purchased it
iP0QW7WEyr0,Bro said keep phone unlocked at girlfriend's house lol 5:13
iP0QW7WEyr0,How can I hide notification panel on lock screen?
iP0QW7WEyr0,"Ram plus, ""if you don't want this on for whatever reason""? 
what reason, I still have no idea if I should have it on or not.
these tips are more useful for a 14 yr old."
iP0QW7WEyr0,"I am quite tech savvy, but this guy is going way too fast. Just because he knows what he’s doing, doesn’t mean the rest of us do."
iP0QW7WEyr0,Thank alot! ❤
iP0QW7WEyr0,When I call someone l can't hardly hear them I went to setting it's up all the way what do I do please help thank you
iP0QW7WEyr0,How many of you are excited to get this phone?This is my first phone
iP0QW7WEyr0,Watching from my Galaxy 15 5G the phone was awesome
iP0QW7WEyr0,Watching 👀 this video galaxy A15 5G❤
iP0QW7WEyr0,Thanks for the ram plus updates. I just changed mine 6GB
iP0QW7WEyr0,"Ever since I got my a15, the youtube app would just act like I've closed it and opened it after backing out of it to go into another app even though I have youtube premium so it should still play in the background. Are there any fixes for this?"
iP0QW7WEyr0,Any regrets for buying the 4+4 gb ram plus?
iP0QW7WEyr0,"It might be stupid but, when im in an app and i hit the home button and go to  another app for a moment and then either open up my recently used apps or hit the home button and go back go the app i was using it reloaded my entire progress, as if i (where filling out an application or retrieving a security code from my email) it reboots me to the beginning of the app or progress is lost from what i was doing..."
iP0QW7WEyr0,"I was going to upgrade to this. I have an A13, but most people have told me it is a minor upgrade. Not really major"
iP0QW7WEyr0,Thank You So Much Man I Will Get That Phone A15 For Chirstmas Ok
iP0QW7WEyr0,For RAM plus should i increase it 6GB if available
iP0QW7WEyr0,How do I get that search bar that you have on your main screen. I have to scroll through a couple screens to find mine and it's got all the history and everything below that which I don't like. I just got this phone I had the Samsung AO3 ES which this is a big step up. But it's taken me days to change things on it that I'm not used to. Like on the keyboard part I like to use talk to text and the microphone is at the bottom instead of the top were the Emojis are. Thank you for this I will watch it in its entirety later.
iP0QW7WEyr0,Watching from galaxy a15 4g. Thanks
iP0QW7WEyr0,"Hi, do we need to keep fast charging option on or off?

S-A15, has no Default Screen Recorder....what you Recommend?"
iP0QW7WEyr0,"Was Great. PS. i dont NEED a 1000$ phone, Ipaid 160.00 lol. I found feature i needed i didnt know about. Right on."
iP0QW7WEyr0,Watching on galaxy A15😅
iP0QW7WEyr0,"Hello there, I would like to know how to; if I can~ when using the Notes app can I move appointments over to calendar?"
iP0QW7WEyr0,Thank you. Does it have a head phone jack?
iP0QW7WEyr0,Watching from a galaxy A15 tht is a week old
iP0QW7WEyr0,"I just got one, new to smart phones, how do I get the QR reader to work?"
iP0QW7WEyr0,my is set when its charging does the colors
iP0QW7WEyr0,u didn't show how to screen shot
iP0QW7WEyr0,The media volume bar keeps popping up when I put it down. I Googled how to fix that and it said to disable smart volume. But I don't see that anywhere. Can you help?
iP0QW7WEyr0,Split screen is the most unmentioned important thing
iP0QW7WEyr0,Another cool feature is the split screen
iP0QW7WEyr0,Thank you
iP0QW7WEyr0,this phone has given me more issues than any other phone i have had.
iP0QW7WEyr0,my dad bought me a15
iP0QW7WEyr0,Is there any way to receive texts with the mobile data turned off?  I don't have unlimited data and have never had a phone that won't get texts with it off before.
iP0QW7WEyr0,can you add themes and / or color  on blank white like on apps  contatcs and so on? instead of those blank ugly dull white backgrounds????
iP0QW7WEyr0,Yes buddy thank u
iP0QW7WEyr0,Is it good for playing games in this mobile
iP0QW7WEyr0,My phone has no call recording option...please help
iP0QW7WEyr0,"Am having an issue coming to fast charging ,I've option many options but still they don't work any solution?"
iP0QW7WEyr0,Not showing off but I know all these tricks myself...😂..Nice video tho...
iP0QW7WEyr0,How do i set my phone to keep on reminding me of time every top of the hour in audio form kindly
iP0QW7WEyr0,Has the a15 a built in mp3 and mp4 player?Thank you
iP0QW7WEyr0,The screen shot running palm over screen doesn't work or why are my screen shots not going  to photo gallery
iP0QW7WEyr0,"on first day i go to setting and change my apps to display in home screen, i want to get the app back on like first day i get it (i must swipe up for apps) but i cant find the setting... can you help me? 😢"
iP0QW7WEyr0,Awesome
iP0QW7WEyr0,What song do you sample in your intro?
iP0QW7WEyr0,"Walmart has this phone for free, if you have verizon there is a promo.   That's how I got mine.   Great phone for people that despise Apple."
iP0QW7WEyr0,Watching from a Galaxy J7 Perx
iP0QW7WEyr0,Only on 5g?
iP0QW7WEyr0,Nice
iP0QW7WEyr0,"I have a new Samsung a15,, ON Google maps. Sometimes it works with audio. It is getting me lost. HELP"
iP0QW7WEyr0,"I just inherited my late sister's phone 😢. She always used the same passcode for Everything. Near her end she changed it, so I'm locked out. Could you please help. I Don't want to lose her contacts or last moments. 🥺😢😭🙏

Please Help"
iP0QW7WEyr0,I can't get different notifications sounds for my apps. Only allows me one sound for everything. Helppppp
iP0QW7WEyr0,"Ive watched many reviews about this phone, and i realised that some a15 have a line at the bottom and some dont. Do all a15 have the line?"
iP0QW7WEyr0,Why can't I screen record when most other galaxy A15s have the feature? Please help
iP0QW7WEyr0,Why does the theme often set to default on my cellphone?
iP0QW7WEyr0,How to lock WhatsApp on Samsung A15 using setting
iP0QW7WEyr0,"but you didnt say which battery chg feature to select.
I'm none the wiser."
iP0QW7WEyr0,How to I receive a conference call on my Samsung A15?
iP0QW7WEyr0,i have a A14 does the info change?
iP0QW7WEyr0,Can you use a regular type c charger? It came with a double ended one.
iP0QW7WEyr0,Multi user or guest mode is not available in this phone its so sad
iP0QW7WEyr0,Do u think ram plus is better off or on?
iP0QW7WEyr0,"Very helpful video, but please practice not saying ""guys"" all the time..."
iP0QW7WEyr0,"Does the Galaxy A15? Need the Samsung account with the phone. Will it funk? Will it function without it? If anyone knows, please.
 Please send me a message or something."
iP0QW7WEyr0,Does this apply to the Samsung A15 4G
iP0QW7WEyr0,Dose the Samsung Galaxy a15 5g have guest mode
iP0QW7WEyr0,Watching from Samsung Galaxy a15s
iP0QW7WEyr0,Watching from A15
HuDhsrhD5xM,I love the AT&T Logo❤
HuDhsrhD5xM,Fun fact Walmart is selling the 5g version of this phone for 60$ via straight talk network.
HuDhsrhD5xM,That pose reminded of history 😂
HuDhsrhD5xM,"0:08 bro rlly said ""it stops now"""
HuDhsrhD5xM,That ✋️ was personal
HuDhsrhD5xM,watching on the same cell phone.. 🗿
HuDhsrhD5xM,Сколько кредит платить осталось или в долг взял?
HuDhsrhD5xM,Bro really Said 🙋
HuDhsrhD5xM,Good ❤
HuDhsrhD5xM,My current phone 🎉🔥🔥
HuDhsrhD5xM,What is AT&T?
HuDhsrhD5xM,watching from samsung a15 256 gb 👽
HuDhsrhD5xM,2025 have a jax ☠️
HuDhsrhD5xM,A series is the best looking phone in my opinion
HuDhsrhD5xM,I'm currently watching this on A15
HuDhsrhD5xM,What ruppes is this phone 📱 phone please
HuDhsrhD5xM,Budget's most midrange phone ever. ❤️💪
HuDhsrhD5xM,И это всё лагучий бюджетник за 10к₽
HuDhsrhD5xM,I'm watching this video on my Samsung A16
HuDhsrhD5xM,Better than any of the new iPhones
HuDhsrhD5xM,"You didn't buy a fake phone, did you?"
HuDhsrhD5xM,"Cork❌️
AT&T✅️"
HuDhsrhD5xM,Bro Followed The Rules 😂
HuDhsrhD5xM,I have that phone in the same color but with another carrier called Orange
HuDhsrhD5xM,First man 🎉
HuDhsrhD5xM,Watching in same phone but blue colour❤
HuDhsrhD5xM,This phone is phenomenally good for its price
HuDhsrhD5xM,It how much?
HuDhsrhD5xM,"As a guy that owns an a15, it's kinda buns"
HuDhsrhD5xM,"Wait, There's still a headphone Jack??!! In 2025??!?! Why doesn't Samsung give this to us on all the S series?"
HuDhsrhD5xM,What is this box??
HuDhsrhD5xM,Nice Mobile
HuDhsrhD5xM,"Funny fact if you open any A series samsung, you can see that all the internal parts are of extremely poor quality like straight temu quality"
HuDhsrhD5xM,Watching from f15🎉
HuDhsrhD5xM,The Hand HAHAHAHAHHAHA
HuDhsrhD5xM,Phone is straight garage. Would only buy if you on a very tight budget.
HuDhsrhD5xM,Is there any reason to buy this ???
HuDhsrhD5xM,"buying phone with carrier is tragic option, but buying budget phone with carrier is the worst idea of all time"
HuDhsrhD5xM,❤❤
HuDhsrhD5xM,None of the Samsung phones coming in 2025 should have a U notch drop (in any price range)
HuDhsrhD5xM,Юра тебе нужно ручную лебёдку таскать с собой. Ну она килограмм 5 весит. Зато не надрываться.
HuDhsrhD5xM,Bro price
HuDhsrhD5xM,Bro that's my phone💀☠️💀💀
HuDhsrhD5xM,bro is throwing gang signs from 80 years ago
HuDhsrhD5xM,Price
HuDhsrhD5xM,"He cnocked everywhere : screen, frames, back cover but he forgot to knock the glass of camera😂"
HuDhsrhD5xM,Can u suggest me which is beast m15 ot a15 plz .
HuDhsrhD5xM,Fun fact I got the same phone but in blue
HuDhsrhD5xM,"My phone
A15"
HuDhsrhD5xM,Казах телеком?
HuDhsrhD5xM,I have the a15 5g but on t mobile because for me at att sucks.
HuDhsrhD5xM,"Будущий врач походу, пытается вынуть ключ от сим лотка , как бутылочку от укола разбивает😂"
HuDhsrhD5xM,Remember this phone has No gyroscope
HuDhsrhD5xM,That actually not bad tho
HuDhsrhD5xM,HEY THATS MY DADS PHONE
HuDhsrhD5xM,Price add Kiya kariye sir
HuDhsrhD5xM,Логотип Казах телеком?
HuDhsrhD5xM,"no AOD, I break A15 for a new one🗿"
HuDhsrhD5xM,THIS THING HAS HEADPHONE JACK??!!!
HuDhsrhD5xM,What does that AT&T means?
HuDhsrhD5xM,Wow!this is my telephone
HuDhsrhD5xM,Samsung  good
HuDhsrhD5xM,I have this as second phone and its slower than an old s8
HuDhsrhD5xM,Do you get charger plug ?
HuDhsrhD5xM,داداش بخدا فایل نیست لطفاً بگو فایله رو و بگو چطور غعالش کنم. لطفاً داش❤😢 دم معرفتت گرم ،؟؟؟؟؟؟؟؟؟؟؟؟؟؟
HuDhsrhD5xM,i have the exact same one
HuDhsrhD5xM,Buy Samsung note 7😈😈😈
HuDhsrhD5xM,Mys samsung galaxy A15
HuDhsrhD5xM,Charger to Hai nhi to phone charge kaiser ho ga😂😂😂😂
HuDhsrhD5xM,Please release the latest version ONE UI7 software for A15 4G
HuDhsrhD5xM,I'm watching in that mobile only
HuDhsrhD5xM,I’m getting a Samsung A15 in black
HuDhsrhD5xM,"Bro are you aware that Temu is using this video in their ""Galaxy A15 for AED 9.9"" ad"
HuDhsrhD5xM,Watching in my A15 5G ❤😂
HuDhsrhD5xM,Galaxy S5 box vibes
HuDhsrhD5xM,❤❤❤❤❤❤
HuDhsrhD5xM,Watching on A16
HuDhsrhD5xM,Same phone 😅
HuDhsrhD5xM,Yeah as some one who currently uses it its slow as hell
HuDhsrhD5xM,А14 🤡
HuDhsrhD5xM,"Bhai mat lena a15 
Ek ball lg gya uspe 
Motherboard hi khrab ho gya 😅"
HuDhsrhD5xM,Bro why does it look so much similar to the s24 and s25 plus I know feel poor and I'm watching on a s25 plus
HuDhsrhD5xM,I have that phone
HuDhsrhD5xM,does it have dex
HuDhsrhD5xM,Iphone A15 processor 😂😂
HuDhsrhD5xM,Why did you throe it im beging for a phone and you are over heer throe in it
HuDhsrhD5xM,"Hp samsung itu sebenarnya udah bagus banget, tapi sayangnya didaerahku sinyal internet sama wifi masih kalah dengan brand china lebih bagus tangkapan sinyal brand china dibanding samsung"
HuDhsrhD5xM,I also buy it brooi
HuDhsrhD5xM,Not worth it! The a15 gets slower overtime like mine:/
HuDhsrhD5xM,Wow
HuDhsrhD5xM,👍👍👍
HuDhsrhD5xM,Nice phone
HuDhsrhD5xM,I use the verizon version of this!
HuDhsrhD5xM,I also buy it brooo
HuDhsrhD5xM,Bhai mei ambani nahi huuu
HuDhsrhD5xM,I have a14 5g
HuDhsrhD5xM,Gh I have
HuDhsrhD5xM,I have the a14
HuDhsrhD5xM,You hail
