video_id,comment
eSytYQ3Ypjg,How to let the phone off charging animation won't timeout?
eSytYQ3Ypjg,In this video A15 used super fast charging unlike A14 which uses just fast charging. That's the difference☝️
eSytYQ3Ypjg,Please the link for this charger!!
eSytYQ3Ypjg,Realme 12x vs a14 vs a 15 battery backup me kon best hai please reply me sir
eSytYQ3Ypjg,REDMI NOTE 13 PRO +5G ☠️☠️☠️
eSytYQ3Ypjg,thank you so much i was scared that my a15 broke cuz i did not know that spinning  green thank you respect
eSytYQ3Ypjg,My phone Galaxy A 15❤❤
eSytYQ3Ypjg,How do you make it so the screen stays on
eSytYQ3Ypjg,"Samsung a15 
0 to 50% in 30 mint
50 to 100%
In 1hr 
Physics 😊"
eSytYQ3Ypjg,still loving my a54 from last summer
eSytYQ3Ypjg,the A15 was given much more power at the start.
eSytYQ3Ypjg,Which charger is good for Samsung galaxy A15
eSytYQ3Ypjg,2 hours and 30 minutes for a full charge in 2024? Samsung is really living in 90s
eSytYQ3Ypjg,"Don't know why, but the more expensive and newer Samsung phones are, the smaller their screen size gets.
Even here, it's irritating that the newer A15 is 'Smaller' than the older A14."
eSytYQ3Ypjg,A55 your dad is here🗿😈
eSytYQ3Ypjg,My phone is A14 😢🥺😭😭
eSytYQ3Ypjg,A15 started at 9% but A14 started at 2%
eSytYQ3Ypjg,How did that charging animation display not go off
eSytYQ3Ypjg,Only 13w? Isnt it supposed to be like 25w for fast charging and 45w for super fast charging?
eSytYQ3Ypjg,I just turned off the Fast Charging Mode! Because I don't need that! 😂
eSytYQ3Ypjg,Wacthing in a15 4g in dark blue color 😊
eSytYQ3Ypjg,What is the name of the instrument seen in the video?
eSytYQ3Ypjg,"The Samsung A14 can only get 8.90-8.84 watts, while the A15 has 9.15-9,30 watts"
eSytYQ3Ypjg,A05s vs a15
eSytYQ3Ypjg,How do you do super fast charging on a15
eSytYQ3Ypjg,Am having problem with charging.It takes 16hrs to charge. What could be the problem?
eSytYQ3Ypjg,"Galaxy A14:best battery life
Galaxy A15:fast charging"
eSytYQ3Ypjg,YES Mine is A15 Just 30 Minutes...▪︎Full charged❤😊
eSytYQ3Ypjg,What is the device name he connects to phone for voltage
eSytYQ3Ypjg,Thats good also i have a samsung A15 i didnt know that
eSytYQ3Ypjg,"-A15 1:30min.
-A14 2:20min."
eSytYQ3Ypjg,a14 is charging on fast charger but a15 on super fast charger
eSytYQ3Ypjg,"I've noticed that the a15 uses super fast charging, but the a14 uses fast charging, which makes the a15 charges faster"
eSytYQ3Ypjg,A14 doesnt even charge sometimes. Its at 1% rn.
eSytYQ3Ypjg,"The A5 is using fast charging, but the A4 is using normal charging"
eSytYQ3Ypjg,Samsung a15 sudah dapat one ui 6.1 👍🏻🔥🔥
eSytYQ3Ypjg,My tablet: 10.8W×5 minutes= %24 charge🗿🗿🗿
eSytYQ3Ypjg,"Essa comparação não faz sentido,  a bateria do iPhone tem menor capacidade."
eSytYQ3Ypjg,Samsung Galaxy A15 5g is Good for Super Fast Charging
eSytYQ3Ypjg,"A14 in fast charging mode 
A15 in super fast charging"
eSytYQ3Ypjg,dude u are using separate charging speed on both phones
eSytYQ3Ypjg,"Team who has an A15
👇"
eSytYQ3Ypjg,What is that charger?
eSytYQ3Ypjg,I have a a15 fast charging .but it's not holding charge. It's decreased lastly what's can i do😢
eSytYQ3Ypjg,Bro this is joke super fast charcing😊
eSytYQ3Ypjg,What charger do you use
eSytYQ3Ypjg,The smart watch 💀💀
eSytYQ3Ypjg,Is A15 better or A25?
eSytYQ3Ypjg,I got A23😅
eSytYQ3Ypjg,Just bought a15 🎉
eSytYQ3Ypjg,who noticed A 14 on a regular charger and A 15 on
eSytYQ3Ypjg,It's not a fair test because one was at 8 percent and the other was at 15
eSytYQ3Ypjg,Does a 45w charger affect the A15?
eSytYQ3Ypjg,"It's not fair, because the A15's charging is fast and the A14's is not fast."
eSytYQ3Ypjg,How could i get that thing the charger of the phone is connected to?
eSytYQ3Ypjg,Is the A14 4G or the A14 5G
eSytYQ3Ypjg,In a15 you are using super fast charge in a14 you are using fast charge
eSytYQ3Ypjg,Samsung A15 It is considered the best phone
eSytYQ3Ypjg,"geniuses, simply. put the a14 on a simple charger, not from Samsung, but the a15 from Samsung. geniuses"
eSytYQ3Ypjg,"Hold on a minute
The galaxy 14 amper are changed to 1
And the galaxy 15 is changed to 2"
eSytYQ3Ypjg,"Broooo? why on a15 fast charge, but on a 14 not fast?"
eSytYQ3Ypjg,Did the A15 more power with 20 watts 😡
eSytYQ3Ypjg,The galaxy A15 will Charge like supermAn🤑
eSytYQ3Ypjg,"There is no comparison because you can clearly see that A15 is light blue animation that means it's super fast charging meanwhile A14 completely green animation that means it's just fast charging... You should rename the topic as ""15w vs 25w charging speed""😅"
eSytYQ3Ypjg,My a14 doesn't charge for 2 hours. It charges for 1 hour and 30 mins
eSytYQ3Ypjg,Bro can u make a51
eSytYQ3Ypjg,I have the a14 it's not that bad?
eSytYQ3Ypjg,A15 48 minutes super fast charge☠️
eSytYQ3Ypjg,My phone is charging in 40 minutes max.
eSytYQ3Ypjg,I got the a15 for my 14 birthday
eSytYQ3Ypjg,A14 is receiving lower watt of charging
eSytYQ3Ypjg,I've watched this with galaxy A15
