video_id,comment
pm9CYCllfFg,💪🏿💪🏿💪🏿💪🏿💪🏿💪🏿
pm9CYCllfFg,"Thats nice, but it is not helping me 🙁"
pm9CYCllfFg,I'm still here and that phone has problems it freezes on me
pm9CYCllfFg,IM STILL HEREE
pm9CYCllfFg,"Greetings.....
My Netflix doesn't minimize to picture-in-picture.... as I watch a movie and hit menu button.  What am I doing wrong."
pm9CYCllfFg,You did show how to setup screen shot
pm9CYCllfFg,"Why is there 'NO Spell Check' on this phone?😢 It has 'predictive' text, but no SPELL CHECK!!"
pm9CYCllfFg,Nice a15 5g
pm9CYCllfFg,Some of these features aren't available on my A155g
pm9CYCllfFg,I'm still watching
pm9CYCllfFg,"U want to teach somtin n ur phone is on black dark screen, one cant even see wat u re clickin,"
pm9CYCllfFg,my memory is already at 0.9 / 4g .. i have 1 sim.. if i use the other slot for a memory card will i get more memory back?.. 0.9/4gb memory is crazy.. i got nothing left
pm9CYCllfFg,How can you stop advertising it's taking all my storage on my phone.
pm9CYCllfFg,"""Edit it right here, edit it right there!"" 🤦‍♀🤦‍♀🤦‍♀"
pm9CYCllfFg,How do you take a screenshot
pm9CYCllfFg,All I want is to find my default sound for notifi action not ringtones
pm9CYCllfFg,I can't find half of these features. Why am I not seeing them. Example text to talk
pm9CYCllfFg,How do I hear the game little farm
pm9CYCllfFg,no builtin screen recorder?
pm9CYCllfFg,Salute my boy🫡🫡🫡
pm9CYCllfFg,Is it good for gaming?
pm9CYCllfFg,I hate it takes so long to move from one app to another.
pm9CYCllfFg,"Next time don't put it on dark mode when doing a video, we can't see anything honestly."
pm9CYCllfFg,You're not showing and demonstrating what you are explaining. You're just saying what to click on.
pm9CYCllfFg,"I don t have video stabilization
why??"
pm9CYCllfFg,Still here
pm9CYCllfFg,still hear
pm9CYCllfFg,i  still  there
pm9CYCllfFg,Why am I getting so.advertising what's making this happening it's shutting down my phone.
pm9CYCllfFg,Looking for someone to gift me this phone as birthday gift on or before my birthday on May 2
pm9CYCllfFg,"I was bought this phone and not that impressed. The photo editing is horrid. Can't even work a simple crop. And crazy symbols we're supposed to understand.
Only 3 colors for drawing on?
Also I downloaded an old version of an app that I need. This sucked all colors out of phone display and my photos. Now the color comes and goes as it pleases..."
pm9CYCllfFg,You were going to fast
pm9CYCllfFg,The game on my phone
pm9CYCllfFg,Very waste phone😢
pm9CYCllfFg,Imstillhere
pm9CYCllfFg,I am still hear
pm9CYCllfFg,1.25x speed
